Area,Aspect Ratio,Slope
10.49,1.3721153846153848,15.071
61.989,1.463235294117647,52.755
27.656,1.0762237762237763,150.65
121.116,1.5380005992210128,118.245
4.768,1.5533636823469905,108.435
64.85,1.113459528510045,128.274
6.676,1.0687943262411348,90.0
15.259,1.5678977272727272,148.039
67.711,1.0844549125168237,76.668
86.78399999999999,1.4624942475839853,20.338
6.676,1.0687943262411348,90.0
13.350999999999999,1.5312124849939979,118.616
6.676,1.0687943262411348,0.0
3.815,1.636099825885084,165.128
344.275,1.9993246437495777,99.639
31.471,1.704268921427098,137.99200000000002
10.49,6.883704235463029,90.934
58.174,1.1787561498675412,150.311
12.398,1.159349593495935,45.0
110.626,1.186599357503442,35.324
3.815,1.4678394722374932,90.0
3.815,1.4678394722374932,90.0
15.259,1.2919030428055698,85.163
41.961999999999996,1.1253991291727141,73.10600000000001
10.49,5.991962491627595,91.62299999999999
27.656,1.1371069182389935,81.65
13.350999999999999,1.124485596707819,180.0
4.768,1.5533636823469905,108.435
11.444,1.3333333333333335,90.0
1.9069999999999998,2.0,0.0
10.49,1.0350779510022272,135.0
7.629,1.1950192914766746,0.0
17.166,1.1970512520477419,168.801
22.888,1.2219946754044646,109.605
36.239000000000004,2.751892551892552,87.525
1.9069999999999998,2.6461377870563676,45.0
1.9069999999999998,2.0,90.0
97.274,1.199803149606299,81.533
62.942,1.0748118123914303,99.57600000000001
8.583,1.0,0.0
2.861,1.4641724793912494,135.0
7.629,2.0,90.0
46.73,1.1681378730559058,53.001999999999995
15.259,1.3141742522756825,72.74600000000001
12.398,1.3122837370242215,11.31
48.637,2.479887932759656,84.932
22.888,1.2219946754044646,70.395
20.027,1.0616200775351967,69.699
8.583,1.0,0.0
40.054,6.626892573900506,89.625
5.722,1.5,0.0
26.703000000000003,1.526271186440678,108.63600000000001
7.629,1.2286628733997156,45.0
65.803,1.240296873098917,60.684
7.629,1.2286628733997156,45.0
4.768,1.5533636823469905,71.565
9.537,1.2354066985645935,90.0
7.629,1.5539999999999998,114.40700000000001
12.398,1.4501364049712033,140.735
14.305,1.43542953396968,62.451
31.471,1.2123847625674031,85.302
13.350999999999999,1.3119444444444444,24.985
9.537,1.2354066985645935,0.0
5.722,1.2908249158249159,45.0
3.815,2.0006418485237485,71.565
58.174,1.2421652421652423,119.58
47.684,1.0762881107708693,76.237
15.259,1.2087802444499878,90.0
26.703000000000003,1.0644019815994339,94.065
227.92700000000002,1.3902270210409744,100.499
7.629,1.2286628733997156,45.0
10.49,1.0350779510022272,45.001999999999995
37.193000000000005,1.7142313546423134,173.136
29.564,1.1271846340197265,77.714
8.583,1.0,0.0
1.9069999999999998,2.0,90.0
1.9069999999999998,2.0,0.0
4.768,2.307644882860666,45.0
6.676,1.0687943262411348,90.0
24.795,1.7042286245353162,76.444
39.1,1.6823529411764706,99.305
73.433,1.2969026027558592,58.74100000000001
3.815,2.0006418485237485,71.565
11.444,1.418408736349454,34.294000000000004
9.537,1.551107934238742,63.435
40.054,1.3052311630139175,74.554
7.629,1.2286628733997156,135.0
2.861,1.4641724793912494,45.0
26.703000000000003,1.1860291370937617,90.0
8.583,1.7937601296596433,142.628
2.861,1.4641724793912494,135.0
7.629,1.2286628733997156,45.0
6.676,1.0687943262411348,0.0
1.9069999999999998,2.0,90.0
13.350999999999999,8.13910034602076,92.31700000000001
15.259,1.150644925772694,14.872
1.9069999999999998,2.0,0.0
16.212,1.1338176704944927,168.69
15.259,1.2087802444499878,90.0
10.49,1.3427393785668993,135.0
180.24400000000003,2.558335972970119,106.50399999999999
41.008,1.5791304347826087,116.50200000000001
11.444,1.217982075744435,145.278
