Area,Aspect Ratio,Slope
3.295335144854095,9.48,94.315
10.290351017386154,5.598,93.939
4.953304183488196,2.079,115.704
1.574561650417911,2.738,110.882
4.417824566898058,2.068,98.61200000000001
2.8626185815326153,1.557,190.333
1.7013884813485027,1.5130000000000001,134.511
1.0272018253366912,6.292000000000001,190.003
1.6630671886622033,4.087,196.38
5.750101114940525,2.95,59.58
2.161060629117382,5.961,92.64200000000001
1.0307631075438375,3.252,63.144
2.5474030931695046,1.849,105.507
26.403364679567144,5.157,94.749
1.0515631197042776,2.681,222.688
1.2170067426822972,1.704,69.309
4.337273362358804,5.803,206.17
24.857217178655876,8.27,90.495
10.12019175004621,2.6319999999999997,91.28200000000001
2.4121172678296827,1.344,147.905
1.4818337102127144,3.1710000000000003,99.419
4.45722170675677,1.8119999999999998,61.291000000000004
2.183622633595862,2.9360000000000004,213.67
1.0171910785327272,1.505,132.1
1.3324415783095553,1.599,78.381
1.2985377649662462,3.0610000000000004,19.051
5.390585022920902,1.949,71.39699999999999
2.7967758742134357,4.186,94.11
16.974851994895676,3.2319999999999998,90.666
1.8648116713661609,3.252,74.041
2.4540415519869896,2.075,143.172
1.52029284312361,1.544,79.523
2.504799611388067,1.516,95.334
2.939961847916966,2.9419999999999997,93.42
64.22664944280879,3.986,81.179
1.765785833719685,1.579,54.442
1.5182873829542392,1.7269999999999999,80.604
7.759636755513446,2.495,76.161
1.776425165603503,1.902,105.699
1.0385474833015336,3.7760000000000002,115.58200000000001
2.0859434233545855,2.037,84.445
3.8675494617630743,3.378,94.726
2.18621931968842,2.339,98.473
4.94706504453518,2.096,95.77
1.474343922515711,1.4240000000000002,132.161
3.4557544364682404,3.613,79.676
1.6994294508960242,1.449,97.97200000000001
5.842474241361452,2.92,82.391
1.0512573738308555,1.456,57.308
2.7135562471764736,1.545,102.708
10.111273352026563,1.6130000000000002,106.743
2.584064959361484,1.751,59.443000000000005
2.912455172216243,2.772,100.64299999999999
1.3436784328280627,3.196,143.476
1.0303607272057862,1.808,54.998999999999995
3.512883760069677,1.655,205.399
7.536023888636919,2.553,75.346
1.601332687788623,3.8739999999999997,67.249
1.4246295293142248,1.749,63.556000000000004
2.4619694513214943,2.228,208.52
1.4734725736577396,2.294,77.383
12.999279596895075,3.005,64.601
1.0013249742625356,1.982,106.889
4.125146407161452,4.152,105.93799999999999
3.165961100209382,1.7280000000000002,40.921
1.0535528688876925,2.98,82.337
5.410044947401095,3.62,84.955
1.4261347712649972,1.535,50.123999999999995
1.107885873344546,1.355,80.14
1.4629001154133694,2.3080000000000003,27.561
8.26492639931823,3.1510000000000002,82.54700000000001
3.8248535957556595,4.573,95.585
2.9867055348567395,1.3730000000000002,147.325
192.8704924943497,2.958,86.852
1.0004672682794862,2.294,64.877
1.1806883343892516,2.171,135.80200000000002
12.125875838833451,1.973,126.868
2.801839473055344,1.2590000000000001,103.29799999999999
1.482809479120314,1.26,53.702
2.357412137377,1.3730000000000002,42.498000000000005
3.3251509484997217,1.932,129.265
2.0255489993421607,2.7430000000000003,211.263
4.532318344593574,2.03,96.348
4.036698781019539,3.049,120.99799999999999
1.3661146645306366,3.295,84.139
28.177992924662675,1.6909999999999998,117.177
2.37864632302548,1.736,108.535
9.685968864529244,1.29,111.60700000000001
1.6737332953018307,2.83,56.934
